,OBJECTID,YEAR_,STATE,AGENCY,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,DECADES,Shape__Area,Shape__Length
8530,206.91544166639667,44.955533585978046,2,1.4142135623730951,14.0,1.0,1.0,1.000000063242705,1.6091052825499905,1.0001432105475203,1.0000030591989166
8531,206.91785809832848,44.955533585978046,2,1.4142135623730951,1.0,1.0,1.0,1.0000003137042177,1.6091052825499905,1.0001752327734144,1.000003508857071
8532,206.920274502041,44.955533585978046,2,1.4142135623730951,1.0,1.0,1.0,1.0000005825141587,1.6091052825499905,1.0002101796527494,1.00000415010671
8533,206.92269087753522,44.955533585978046,2,1.4142135623730951,14.0,1.0,1.0,1.0000005687135214,1.6091052825499905,1.000208571557613,1.0000042694307987
8534,206.92510722481214,44.955533585978046,2,1.4142135623730951,5.0,1.0,1.0,1.000000169681811,1.6091052825499905,1.0001575096030983,1.0000033325073727
8535,206.92752354387272,44.955533585978046,2,1.4142135623730951,5.0,1.0,1.0,1.000000186173888,1.6091052825499905,1.000159525540757,1.0000032484319503
8536,206.92993983471797,44.955533585978046,2,1.4142135623730951,18.0,1.0,1.0,1.000000167021532,1.6091052825499905,1.0001569429936468,1.0000032914725332
8537,206.93235609734887,44.955533585978046,2,1.4142135623730951,5.0,1.0,1.0,1.0000000993238318,1.6091052825499905,1.0001483619158484,1.0000030398400224
8538,206.93477233176642,44.955533585978046,2,1.4142135623730951,5.0,1.0,1.0,1.000000061742321,1.6091052825499905,1.000143427280883,1.0000030457913536
8539,206.9371885379716,44.955533585978046,2,1.4142135623730951,9.0,1.0,1.0,1.0000003664902977,1.6091052825499905,1.0001806845456875,1.000003518034492
8540,206.93960471596537,44.955533585978046,2,1.4142135623730951,2.0,1.0,1.0,1.0000004322698388,1.6091052825499905,1.0001890180634752,1.000003847030531
8541,206.94202086574876,44.955533585978046,2,1.4142135623730951,14.0,2.0,1.0,1.000000578089243,1.6091052825499905,1.000207963876623,1.0000041230116006
8542,206.94443698732275,44.955533585978046,2,2.6457513110645907,14.0,1.0,1.0,1.0000004381737844,1.6091052825499905,1.0001898288509135,1.000003742207153
8543,206.94685308068833,44.955533585978046,2,1.4142135623730951,10.0,1.0,1.0,1.0000005275567352,1.6091052825499905,1.0002015686023054,1.0000040004429942
8544,206.94926914584647,44.955533585978046,2,1.4142135623730951,14.0,1.0,1.0,1.0000003334454748,1.6091052825499905,1.000177628718547,1.0000034885159577
8545,206.9541011915444,44.955533585978046,2,1.4142135623730951,14.0,1.0,1.0,1.0000004552438242,1.6091052825499905,1.0001919336049951,1.000003871429724
8546,206.95651717208617,44.955533585978046,2,1.4142135623730951,7.0,1.0,1.0,1.0000004493136485,1.6091052825499905,1.0001925204004711,1.0000037516256859
8547,206.95893312442448,44.955533585978046,2,1.4142135623730951,9.0,1.0,1.0,1.0000004421864475,1.6091052825499905,1.0001915006292323,1.000003828168772
8548,206.96134904856027,44.955533585978046,2,1.4142135623730951,2.0,1.0,1.0,1.0000004441539097,1.6091052825499905,1.0001919673556645,1.0000038405714953
8549,206.96376494449459,44.955533585978046,2,1.4142135623730951,9.0,1.0,1.0,1.0000003749572992,1.6091052825499905,1.0001830665711784,1.0000037278919807
8550,206.96618081222834,44.955533585978046,2,1.4142135623730951,7.0,1.0,1.0,1.0000005170215438,1.6091052825499905,1.000201377430591,1.0000039616708116
8551,206.9685966517626,44.955533585978046,2,1.4142135623730951,2.0,3.0,1.0,1.0000007909276754,1.6091052825499905,1.0002363979395494,1.0000044907171417
8552,206.97101246309833,44.955533585978046,2,1.4142135623730951,2.0,1.0,1.0,1.0000005572280017,1.6091052825499905,1.0002065173464538,1.0000040189626243
8553,206.97342824623647,44.955533585978046,2,1.4142135623730951,7.0,3.0,1.0,1.0000010796529362,1.6091052825499905,1.0002734422664372,1.0000052641359656
8554,206.97584400117807,44.955533585978046,2,1.4142135623730951,11.0,1.0,1.0,1.0000006323829784,1.6091052825499905,1.0002154848959404,1.000004273300281
